periodo,fonte,alvo,peso,n,pct_da_origem,pct_do_total
pos,G7,G6,5253.25,25,0.6477095593028915,0.07390758438639114
pos,G7,G7,707997.07,3006,87.29386002901794,9.960758234681897
pos,G7,G8,3332.29,12,0.4108611026258854,0.04688174070811923
pos,G7,G9,5968.07,31,0.7358446656048747,0.08396433391688753
pos,G8,Desocupado,25474.82,113,3.0757918499452117,0.358403351996978
pos,G8,Fora da força,29709.079999999998,120,3.5870301000505713,0.41797484169648225
pos,G8,G1,4506.07,22,0.5440561849419395,0.0633955644174531
pos,G8,G2,5908.44,26,0.7133762514471265,0.083125403872256
pos,G8,G3,9476.45,37,1.1441724682024565,0.13332347176669992
pos,G8,G4,6316.76,23,0.7626762005015115,0.08887002764927998
pos,G8,G5,6634.08,26,0.8009889450007706,0.09333437917975915
pos,G8,G6,5013.22,19,0.6052887210972377,0.0705306201299279
pos,G8,G7,5060.42,21,0.6109875788445119,0.07119467342703688
pos,G8,G8,723996.04,3088,87.41420427012271,10.185846556267647
pos,G8,G9,6140.7699999999995,22,0.7414274298459442,0.08639403740016545
pos,G9,Desocupado,24651.29,98,2.8331539402879633,0.34681716954426306
pos,G9,Fora da força,39035.74,163,4.486347797338658,0.5491909290696663
pos,G9,G1,3353.52,15,0.3854174934388623,0.0471804240025604
pos,G9,G2,7264.72,29,0.8349287235308487,0.10220680653757264
pos,G9,G3,5503.38,26,0.6324992619819073,0.07742664479329506
pos,G9,G4,7344.66,31,0.844116166702651,0.10333147646492201
pos,G9,G5,7744.59,27,0.890079816286075,0.10895806195459971
pos,G9,G6,4940.34,21,0.5677895046207414,0.06950527681862916
pos,G9,G7,6333.46,27,0.7278997226780507,0.08910497870990965
pos,G9,G8,4437.4,21,0.5099869943777307,0.06242945128371427
pos,G9,G9,759491.52,3195,87.28778057875651,10.685229830133435
pre,G0,Desocupado,1364.56,4,8.039298629284737,0.027310323835783416
pre,G0,Fora da força,1546.08,5,9.108722829897218,0.030943267775713802
pre,G0,G0,12443.65,59,73.31170369078606,0.24904739344488064
pre,G0,G1,247.26,1,1.456731092130023,0.004948665263261276
pre,G0,G4,514.85,2,3.0332362807698066,0.010304215444431239
pre,G0,G6,35.22,1,0.20749845937401687,0.0007048935961015213
pre,G0,G8,822.0,1,4.842809017758145,0.01645152004529956
pre,G1,Desocupado,10829.78,43,3.19209974927802,0.21674737561579596
pre,G1,Fora da força,17145.64,65,5.053712369522851,0.34315309020619217
pre,G1,G1,295195.22,1200,87.00939333486643,5.908041458767169
pre,G1,G2,2457.49,11,0.7243501911260654,0.04918424087119612
pre,G1,G3,2380.44,11,0.7016395464332027,0.047642161042132466
pre,G1,G4,895.5,5,0.26395045194625066,0.01792255012234277
pre,G1,G5,2693.57,10,0.7939352527625488,0.053909149450629607
pre,G1,G6,1207.32,6,0.3558600331030122,0.024163320171643632
pre,G1,G7,2715.51,9,0.800402112523242,0.05434825693213067
pre,G1,G8,1672.3700000000001,10,0.4929344693705765,0.03347083768632315
pre,G1,G9,2075.38,9,0.6117224890677943,0.04153668573189027
pre,G2,Desocupado,18866.329999999998,82,3.249823662340098,0.3775910050805796
pre,G2,Fora da força,18965.92,78,3.266978558842621,0.3795842007999365
pre,G2,G1,947.28,6,0.16317391664735686,0.01895887580110872
pre,G2,G2,511843.18,2150,88.16765517042276,10.244036904890354
pre,G2,G3,3354.87,13,0.5778938410424775,0.06714441734108775
pre,G2,G4,4577.61,22,0.7885171782198581,0.09161635361869065
pre,G2,G5,4333.31,17,0.7464352300768073,0.0867269298388042
pre,G2,G6,4714.26,22,0.8120558528565668,0.09435126872111181
pre,G2,G7,3686.24,17,0.6349740504414247,0.07377646137686746
pre,G2,G8,5264.84,24,0.9068961271447411,0.10537058490911792
pre,G2,G9,3980.12,19,0.685596411965288,0.07965818000328186
pre,G3,Desocupado,15597.57,74,2.760072516277675,0.3121699945413176
pre,G3,Fora da força,22739.56,103,4.023885424989095,0.4551098870575329
pre,G3,G1,2668.41,12,0.4721892642995358,0.0534055968419438
pre,G3,G2,4560.25,24,0.8069603593608021,0.09126891032430332
pre,G3,G3,497390.27,2118,88.01583926797136,9.954776152362482
pre,G3,G4,5558.53,23,0.9836112858544596,0.11124850087274814
pre,G3,G5,2633.87,13,0.46607722859703654,0.05271431277580676
pre,G3,G6,2870.94,9,0.508028019100554,0.05745903522974735
pre,G3,G7,4219.59,17,0.7466787704084747,0.08445093609239121
pre,G3,G8,3778.09,15,0.6685530100537148,0.07561474862280514
pre,G3,G9,3097.42,13,0.5481048530872947,0.061991809268505796
pre,G4,Desocupado,17478.57,73,3.1341774763094716,0.3498163561048316
pre,G4,Fora da força,22461.19,95,4.027638175726478,0.4495385857983966
pre,G4,G1,4499.44,17,0.8068190649467255,0.09005185809321489
pre,G4,G2,4085.33,14,0.7325627479417008,0.08176385448499228
pre,G4,G3,4020.25,21,0.7208928990834579,0.08046134241133279
pre,G4,G4,483338.97,2034,86.67014024583358,9.673553228259664
pre,G4,G5,4717.79,18,0.8459725913480373,0.09442191819283918
pre,G4,G6,5293.47,23,0.9492009040510694,0.1059435861486519
pre,G4,G7,2612.31,9,0.46842751799134574,0.05228281061987408
pre,G4,G8,3284.96,13,0.5890440489455123,0.06574523757665116
pre,G4,G9,5884.18,21,1.0551243278226232,0.11776606474470896
pre,G5,Desocupado,19955.96,82,3.4298060158601857,0.3993988758676353
pre,G5,Fora da força,22113.82,93,3.800674729236243,0.4425863175281585
pre,G5,G1,2325.1,10,0.39961204409492296,0.04653458547119952
pre,G5,G2,2257.5,12,0.38799371620329814,0.045181638080612846
pre,G5,G3,3894.58,13,0.6693566189373381,0.07794618118980871
pre,G5,G4,3482.49,13,0.5985312233624911,0.06969860589118645
pre,G5,G5,510560.25,2164,87.74935492499887,10.218360325070748
pre,G5,G6,3112.23,14,0.5348950978424765,0.06228821682552634
pre,G5,G7,5507.76,19,0.9466118584079191,0.11023238934878236
pre,G5,G8,5580.360000000001,18,0.9590895300785103,0.11168540681263729
pre,G5,G9,3049.27,12,0.5240742409777324,0.06102813446293259
pre,G6,Desocupado,14300.19,60,2.471687028430418,0.28620421220996634
pre,G6,Fora da força,19390.36,86,3.3514870283958498,0.3880789491795314
pre,G6,G1,3001.28,13,0.5187500896622804,0.06006766189970397
pre,G6,G2,3797.2,18,0.6563192506082776,0.07599721644283636
pre,G6,G3,3463.87,17,0.5987055100085574,0.06932594493833551
pre,G6,G4,3133.22,14,0.5415549885154501,0.06270831099310643
pre,G6,G5,6117.78,24,1.0574151440499073,0.1224413385678014
pre,G6,G6,513520.35,2154,88.75837229645539,10.277603809847015
pre,G6,G7,3745.9,16,0.6474524072615472,0.07497049749110417
pre,G6,G8,3249.12,13,0.5615874864469521,0.06502793529146436
pre,G6,G9,4840.63,23,0.8366687701653709,0.09688043975289344
pre,G7,Desocupado,15829.64,71,2.7356067220310987,0.31681464692198996
pre,G7,Fora da força,23014.95,98,3.9773394674300637,0.46062154655300136
pre,G7,G1,2508.2200000000003,13,0.43345922537296133,0.05019955183457575
pre,G7,G2,4469.51,20,0.7724004841667415,0.08945283863463119
pre,G7,G3,7024.64,30,1.2139664833722394,0.14059124789660962
pre,G7,G4,3994.05,16,0.6902336394338917,0.07993697522740718
pre,G7,G5,5640.99,29,0.9748503543296125,0.11289885652108804
pre,G7,G6,4977.9400000000005,17,0.8602650550402593,0.09962856410498601
pre,G7,G7,503383.05,2165,86.99237982269443,10.074715739098577
pre,G7,G8,2849.71,14,0.4924739812048311,0.05703413769865038
pre,G7,G9,4959.19,21,0.8570247649238646,0.09925330133023007
pre,G8,Desocupado,19649.96,77,3.405923208911036,0.3932745873836187
pre,G8,Fora da força,22169.61,94,3.84265358461321,0.44370289940568564
pre,G8,G1,3531.99,14,0.6121990433894874,0.07068929961654209
pre,G8,G2,3306.42,13,0.5731010453154932,0.06617473833111846
pre,G8,G3,3853.75,12,0.6679696328308509,0.07712900897150023
pre,G8,G4,5097.32,19,0.8835173451369063,0.10201783717433863
pre,G8,G5,4401.73,18,0.7629508847020541,0.08809628872140685
pre,G8,G6,5271.86,20,0.9137703246281282,0.10551108329198655
pre,G8,G7,4705.64,16,0.8156275376021188,0.09417874791479737
pre,G8,G8,500219.3,2053,86.70290033237892,10.011396400238095
pre,G8,G9,4727.33,18,0.8193870604917979,0.094612851892635
pre,G9,Desocupado,15784.52,73,2.5420116637837804,0.3159116145808173
pre,G9,Fora da força,21691.21,87,3.493252175015989,0.4341281947953799
pre,G9,G1,938.24,5,0.15109848278113583,0.01877794910863973
pre,G9,G2,2910.2599999999998,12,0.4686816491501411,0.05824598628592883
pre,G9,G3,2810.1800000000003,18,0.452564305872583,0.05624298369939163
pre,G9,G4,4259.2,18,0.6859211479593854,0.08524369121282224
pre,G9,G5,5159.68,19,0.8309385867541044,0.1032659111281402
pre,G9,G6,6251.99,27,1.0068492106101141,0.12512741947446765
pre,G9,G7,4191.14,18,0.6749604526809022,0.0838815373754949
pre,G9,G8,4078.25,17,0.6567801281145199,0.08162215526124444
pre,G9,G9,552871.34,2346,89.03694219727734,11.065175100342614
